713.5,8.1,-2.1,49,3198,3198,-999,-999
713,8,-2.2,49,-999,0,-999,-999
712.7,8,-2.2,49,-999,0,-999,-999
712.6,8,-2.2,49,3211,3211,-999,-999
712.3,7.9,-2.1,50,3211,3211,-999,-999
711.6,7.9,-1.7,52,-999,0,-999,-999
711.2,7.8,-1.6,53,-999,0,-999,-999
711.1,7.8,-1.4,54,-999,0,-999,-999
710.6,7.7,-1.5,54,-999,0,-999,-999
710.5,7.7,-1.1,56,-999,0,-999,-999
710.3,7.6,-1.2,56,-999,0,-999,-999
710,7.6,-0.8,58,3238,3238,-999,-999
709.7,7.6,-1,57,-999,0,-999,-999
709.7,7.6,-1.2,56,-999,0,-999,-999
709.3,7.5,-1.1,57,-999,0,-999,-999
709,7.5,-0.9,58,-999,0,-999,-999
709,7.5,-0.9,58,3252,3252,-999,-999
708.6,7.4,-1,58,3252,3252,-999,-999
708.5,7.5,-0.7,59,3266,3266,-999,-999
708.3,7.5,-0.5,60,-999,0,-999,-999
707.9,7.5,-0.3,61,3266,3266,-999,-999
707.7,7.4,-0.4,61,-999,0,-999,-999
707.5,7.5,-0.7,59,3266,3266,-999,-999
707.4,7.5,-0.7,59,3266,3266,-999,-999
707.2,7.5,-0.9,58,-999,0,-999,-999
706.9,7.6,-1.2,56,3279,3279,-999,-999
706.7,7.6,-1.8,53,3279,3279,-999,-999
706.5,7.6,-1.8,53,-999,0,-999,-999
706.1,7.6,-1.8,53,-999,0,-999,-999
705.8,7.6,-2,52,-999,0,-999,-999
705.4,7.6,-2,52,-999,0,-999,-999
705.1,7.7,-2.1,51,-999,0,-999,-999
704.2,7.7,-2.7,48,-999,0,-999,-999
704.3,7.7,-2.9,47,-999,0,-999,-999
704.1,7.7,-3.3,45,3306,3306,-999,-999
703.7,7.7,-3.3,45,-999,0,-999,-999
703.5,7.7,-3.3,45,3320,3320,-999,-999
703,7.6,-3.4,45,-999,0,-999,-999
702.3,7.5,-3.5,45,-999,0,-999,-999
702.1,7.5,-3.5,45,3333,3333,-999,-999
702,7.5,-3.5,45,-999,0,-999,-999
701.7,7.5,-3.5,45,-999,0,-999,-999
701.5,7.5,-3.5,45,3347,3347,-999,-999
701.3,7.4,-3.6,45,-999,0,-999,-999
701.1,7.4,-3.6,45,-999,0,-999,-999
700.9,7.4,-3.6,45,-999,0,-999,-999
700.7,7.4,-3.6,45,-999,0,-999,-999
